Item ID, ,Top Item,Description,URL,Campaign,Content Provider,Viewable Impressions,vCTR,Clicks,Actual CPC,vCPM,Conversion Rate,Conversion Rate (Clicks),Conversions,CPA,Spent,Item Value, 
3007905607,#NAME?,${city:capitalized}$: Startup Is Changing the Way People Retire,This Princeton grad's startup raised $51 million to help you plan a comfortable retirement. See how its free tool can get you on track.,https://article.smartasset.com/smartasset-28-million-v2/,tab__falc_content_disrupt_ipados_621,SmartAsset - Financial Advisors - SC,"1,124,500",0.48%,"5,355",$0.580,$2.78,0.19%,0.17%,10,$312.76,"$3,127.58",$0.46,
3012247787,#NAME?,FDA Approved Weight Loss Drugs May Be Sweeping The Nation,,https://linkwords.io/?utm_source=taboola&cn=tb-lan-weight-loss-meds-mb-gg-qk-ron&utm_campaign=%7Bcampaign_id%7D&imp=49005&pxid=None&om_bs=IiXtSibN_udT8ygNHV65CHQ7jBFnYt6n3OsGzHH0YTN6sj7zK_c4bfAAhfWFr0VpGKngpUjiTSje7hl6KjvheBPX4pLtA_bcbENm14aULJA0Nrxtp1MlsTVw5ezmEamtj12NOXS_Ek8y0IBJyA57kUn19oHttNittpCsKKQ&click_track_url=%2F%2Ftrc.taboola.com%2F1070267%2Flog%2F3%2Funip%3Fen%3DClick&compkey=,tb-lan-weight-loss-meds-mb-gg-qk-ron,health_4,"1,408,194",0.61%,"8,615",$0.360,$2.21,11.86%,11.86%,"1,022",$3.05,"$3,114.98",$0.27,
3016779194,#NAME?,9 Things Everyone Gets Wrong About Dandruff,Many people don’t realize what causes dandruff—or the best way to deal with it.,https://www.self.com/story/dandruff-myths?utm_source=google-display&utm_medium=display&utm_medium=display&utm_campaign=paid-spon-pso&utm_campaign=paid-spon-TREMFYA%20PSO-7912364&utm_brand=self?utm_source=taboola&utm_brand=self,Drop ID 7935203_Self_Tremfya PsO_Health-JANSSEN BIOTECH INC.-2021Q1-The Lifestyle-Janssen_Tremfya_PsO_TB Data,Conde Nast Brands - Branded Content - SC,"993,591",0.61%,"6,042",$0.510,$3.13,0.02%,0.02%,1,"$3,105.15","$3,105.15",$0.37,
3012259036,#NAME?,Take A Look At FDA Approved Weight Loss Meds (You May Be Glad You Looked),,https://linkwords.io/?utm_source=taboola&cn=tb-lan-weight-loss-meds-mb-gg-aj-ron&utm_campaign=%7Bcampaign_id%7D&imp=49003&pxid=None&om_bs=I_4ZHZOPQ50GDjnmD9ZmBpQbLtSpJspIQbsEqf1zTVrcVgShlcKcmS5Yp3Uc80yMvN7xLdlWVb9dhWyyV1UzKzpQrvYs-5ZXsDMBokkLiZo30TjTPW2kjYHg1ON1n1ZBHiLrqRwSsFExAXbWqCHXq0RmSKfFQ48SFfKytgQ&click_track_url=%2F%2Ftrc.taboola.com%2F1070267%2Flog%2F3%2Funip%3Fen%3DClick&compkey=,tb-lan-weight-loss-meds-mb-gg-aj-ron,health_2,"893,912",0.73%,"6,515",$0.480,$3.47,14.69%,14.67%,957,$3.24,"$3,104.39",$0.39,
3007974601,#NAME?,"If you were born before 1956 and have Medicare, read this",Learn why thousands of Medicare recipients are choosing GoMedicare to help them with their Medicare options,https://www.gomedicare.com?link_id=13379&src=Taboola_GM&source_type=DISPLAY&affiliate_id=3205&cmpn=%7Bcampaign_name%7D&adg=%7Bsite%7D&ad=%7Btitle%7D&p1=%7Bsite_id%7D&p2=%7Bcampaign_id%7D&p3=%7Bplatform%7D&p4=%7Bcampaign_item_id%7D,144_GM_Broad_Descriptions_Conversational_AllStates_O65_M+D,GoMedicare - SC,"2,896,026",0.15%,"4,466",$0.700,$1.07,2.53%,2.53%,113,$27.45,"$3,101.83",$0.48,
2998862140,#NAME?,"If You See A Red Ball On A Power Line, Here’s What It Means",,https://eliteherald.com/lifestyle/hidden-meanings/red-balls-on-power-lines-what-are-they/,1230471|Elite-herald|(V1) smartbid-even The Ingenious Meaning Behind Red Balls On Power Lines – And How They’ve Saved Countless Lives [US DESKTOP],BMG Elite Herald - US Desktop - SC,"1,612,072",0.92%,"14,894",$0.210,$1.92,0.26%,0.26%,38,$81.44,"$3,094.53",$0.36,
3003318466,#NAME?,See Why NBA and NFL Stars Are Loving These Shoes,"Former Adidas designer transforms street shoes with hybrid high performance sneaker technology. Industry-leading comfort from shoes zoned to provide comfort, flexibility and stability.",https://wolfandshepherd.com/,AthGen_Mobile_Prospecting_Broad_Home_Desc(taboola_prosp_athgenm_broad_home_desc),Wolf & Shepherd - SC,"1,578,447",0.57%,"9,033",$0.340,$1.96,0.07%,0.07%,6,$515.34,"$3,092.05",$0.27,
2990609232,#NAME?,Roofers Tested 17 Gutter Guards... Here’s What They Discovered!,,http://www.mnbasd77.com/aff_c?offer_id=2024&aff_id=2239&url_id=6346&source=Bul&aff_sub=%7Bcampaign_id%7D&aff_sub2=%7Bsite%7D-%7Bsite_id%7D&aff_sub3=%7Bcampaign_item_id%7D_LF-WL-Mob-11,[IL]-2024_LF-WL-MOB,Siren Group 2020 - LHSS [IL] - SC,"658,051",0.80%,"5,258",$0.590,$4.70,0.68%,0.68%,36,$85.88,"$3,091.76",$0.46,
2962767679,#NAME?,3 Steps To Tell A Slot is Close To Hitting The Jackpot,,https://nqkds.voluumtrk.com/1eb7502e-be58-44ca-ac6a-9c36278fef4a,slm_android_us_nof_2_MAIN,Mobilitr - NSOF - SLM - SC,"265,697",2.03%,"5,381",$0.570,$11.61,3.96%,3.96%,213,$14.49,"$3,085.57",$0.61,
3006933284,#NAME?,"Kein Witz! Stromanbieter in ${region:capitalized}$  wollen nicht, dass Sie diesen Trick kennen!",,https://www.cheapenergy24.de/hohe-strompreise/,Hohe Strompreise - mobil android,cheapenergy24 - SC,"694,558",2.82%,"19,557",$0.160,$4.44,1.89%,1.86%,369,$8.36,"$3,084.18",$0.25,
3016540588,#NAME?,"Woman Refuses To Take Bag Off Seat, Gets Taught Lesson",,https://rfvtgb.wanderoam.com/worldwide/woman-bag-seat-ta,t-wr-bag-off-s-d-us-150721x,Wanderoam DT - US - SC,"1,073,713",3.66%,"39,267",$0.080,$2.85,36.39%,36.31%,"14,288",$0.21,"$3,060.39",$0.41,
3014229995,#NAME?,${region:capitalized}$: All Low Mileage Drivers Should Claim This,"Drivers are surprised they never knew this important insurance tip. If you currently pay for auto insurance, you should read this...",https://rpptrk.com/604671ea-ae28-4d47-bc32-d56f23a8307c?a=0&n=T&c=e04cae8f-7eb2-41da-9fb9-158c86ab2975&i=e04cae8f-7eb2-41da-9fb9-158c86ab2975,T_New_AutoInsurance_EverQuote_FB_Peak_WL_V8_US_DESK,Adikoadvertising - EverQuote Auto Insurance V3 - SC,"551,791",0.65%,"3,585",$0.850,$5.52,4.32%,4.32%,155,$19.67,"$3,048.47",$0.77,
3012090564,#NAME?,"Wie du die blaue Pille bekommst: legal, rasch und diskret","Potenzstörungen? Schluss damit! Bestellen Sie Ihr Potenzmittel schnell, einfach und diskret online.",https://goo21.com/click.php?key=k1zqj31jde3li80xyb0n,Mobile_Android_DE_A/B,Apomeds - SC,"887,274",0.78%,"6,952",$0.440,$3.43,0.36%,0.36%,25,$121.81,"$3,045.24",$0.20,
2884927943,#NAME?,भारत का नं 1 तेल जो बालों को फिर से सिर्फ एक हफ्ते में उगाता है,अगर आप अपने बालों के टूटने झड़ने और डैंड्रफ से परेशान हैं और अपनी इस समस्या का समाधान चाहते हैं तो हम आपको बता दें कि असरदार Herbal Hair Oil मौजूद हैं जिनके इस्तेमाल से आपके बाल ना सिर्फ मजबूत होंगे बल्कि चमकदार और मुलायम भी बनेंगे।,https://india-health-news.com/hair/,New Hair Oil,Taboola Account - kdpatel5587@gmail.com,"9,976,736",1.40%,"139,922",$0.020,$0.30,1.32%,1.32%,"1,851",$1.64,"$3,041.98",$0.03,
2922242357,#NAME?,"Look For Any High School Yearbook, It's Free",,https://c5-glo.glomtrk5.com/t/clk?id=LYGGmSX4l5cwA4RcwPNWpiX,Classmates_2374194_S80764_US_4.5_Mob_ALL_Ron,Creative Clicks - Classmates - SC,"4,270,264",0.14%,"6,076",$0.500,$0.71,11.13%,11.09%,676,$4.49,"$3,037.59",$0.26,
2953032584,#NAME?,3 Steps To Tell A Slot is Close To Hitting The Jackpot,,https://nqkds.voluumtrk.com/1eb7502e-be58-44ca-ac6a-9c36278fef4a,slm_desktop_us_shahare,Mobilitr - NSOF - SLM - SC,"746,391",0.91%,"6,802",$0.450,$4.06,4.13%,4.13%,281,$10.79,"$3,033.26",$0.48,
3014934007,#NAME?,${city:capitalized}$ in Aufregung: Das zahlt die Krankenkasse beim Hörgeräte-Kauf,,https://cdn.spar-radar.de/sparen/?aud_h=2qASJILrO5jgeWhJalVaNz&aud_c=tb2263&utm_content=%7Bcampaign_item_id%7D&utm_publisher_ID=%7Bsite%7D&mkt_tool_id=91db1a&utm_term=91db1a,de_de_spar-radar_display_taboola_de_hh_sparen_acq_desktop_cw28_audibene-sr-sc_ACT0000034308ACT,Audibene SR - SC,"2,115,029",0.18%,"3,794",$0.800,$1.43,0.00%,0.00%,0,$0.00,"$3,028.40",$0.35,
3003318465,#NAME?,NBA and NFL Stars Praising These Shoes (The Look May Surprise You),"Former Adidas designer transforms street shoes with hybrid high performance sneaker technology. Industry-leading comfort from shoes zoned to provide comfort, flexibility and stability.",https://wolfandshepherd.com/,AthGen_Mobile_Prospecting_Broad_Home_Desc(taboola_prosp_athgenm_broad_home_desc),Wolf & Shepherd - SC,"1,301,881",0.67%,"8,767",$0.350,$2.32,0.02%,0.02%,2,"$1,512.73","$3,025.46",$0.26,
3016808018,#NAME?,A Gemstone Subscription Box Worth $1000!,Each Mystery Box delivers five random gemstones plus a chance for an additional stone valued up to $1000.,https://theconsumersreport.com/Gemstone/index.php?click_id=%7Bclick_id%7D&site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&campaign_item_id=%7Bcampaign_item_id%7D&thumbnail=%7Bthumbnail%7D&cpid=a8dca8e5-b6d1-4c6a-ac46-ef23b4d18d6c,Mystery Gem Box - Mobile,Keisari Media - PowerVolt - SC,"847,272",0.70%,"5,909",$0.510,$3.57,0.05%,0.05%,3,"$1,007.86","$3,023.57",$0.28,
2992421161,#NAME?,"Pour Salt Down Your Drain At Night, Here's Why",,https://www.thedecorideas.com/20-surprisingly-simple-home-repair-tricks-save-you-time-and-money/,Lead Test - SL - 20 Surprisingly Simple Home Repair Tricks Save You Time And Money - UK - Mobile - Android & Chrome,IMPR - Silvalava - SC,"1,217,249",3.26%,"39,728",$0.080,$2.48,754.65%,754.65%,"299,806",$0.01,"$3,021.73",$0.19,
3013686084,#NAME?,Diesen Fehler macht fast jeder Kassenpatient im Krankenhaus,,https://apprize-focanancy.com/f087ea36-5839-4caa-9819-63fea1e4c5d7,DE_DKV21_Stats_CArb_Mobile3,6H Media GmbH - DE - ERGO DKV - SC,"621,404",2.62%,"16,274",$0.190,$4.85,0.77%,0.77%,125,$24.09,"$3,011.22",$0.25,
3013396386,#NAME?,${region:capitalized}$ Drivers With No DUI's Getting A Pay Day This July (Check If You Qualify) ,,https://articles.comparisons.org/why-did-no-one-tell-drivers-with-no-tickets-in-3-years-about-this-rule-v5.php?aff=1169&sub=Auto_Insurance_Desktop_Test&aux=%7Bcampaign_item_id%7D&logos=0&xcode=%7Bclick_id%7D&aff_unique3=%7Bcampaign_id%7D&aff_unique5=%7Bcampaign_item_id%7D,Auto Insurance Desktop Test,Media Force - Car Insurance - SC,"1,099,142",0.35%,"3,828",$0.790,$2.74,6.40%,6.40%,245,$12.27,"$3,007.31",$0.58,
2995543577,#NAME?,睡前黃金三分鐘！抹一抹，按一按，白髮輕鬆變黑,,https://www.juafsa.com/bb/,白轉黑,baizhuanhei-SC,"2,036,766",0.82%,"16,603",$0.180,$1.47,1.76%,1.75%,292,$10.28,"$3,002.49",$0.08,
2979309721,#NAME?,Il grasso dei fianchi e della pancia scompare in pochissimo tempo!,,https://ketodietapp18.com/it/?clickid=%7Bclick_id%7D&utm_source=taboola&subid=%7Bcampaign_id%7D&subid1=%7Bcampaign_item_id%7D&subid2=%7Bplatform%7D&subid3=%7Bsite%7D&subid4=%7Bsite_id%7D&subid5=%7Btimestamp%7D&subid6=%7Btitle%7D&subid7=%7Bthumbnail%7D,Keto IT 1,Keto Diet App-SC,"3,865,660",1.48%,"57,048",$0.050,$0.78,0.29%,0.29%,165,$18.19,"$3,001.93",$0.04,
2990424705,#NAME?,"If You Owe Less Than $356K, Forget The 30-Year Mortgage. (Consider a shorter mortgage instead)","If you owe less than $356,362 on your home and haven't missed a mortgage payment in 6 months, use Congress's mortgage stimulus program for the middle class. Click Learn More to Calculate A New House Payment Today.",https://lmb.lowermybills.com/mortgagereliefprogramchk356_tb?sourceid=lmb-64668-141892-288353&moid=198627,LRE_MSN_NoTarget_Desktop_1x1_03152021_1,Core Digital - LowerMyBills - SC,"3,682,605",0.04%,"1,594",$1.880,$0.81,0.88%,0.50%,14,$214.16,"$2,998.23",$0.50,
2955057791,#NAME?,Search Best Mortgage Refinance Rate. Lock In A Great Low Rate Today,,https://search.yahoo.com/yhs/r?utm_medium=paid&utm_source=taboola&campaign_id=%7Bcampaign_id%7D&adid=%7Bcampaign_item_id%7D&utm_term=%7Bsite%7D&placement=%7Bsite%7D&keyword=%7Bsite%7D&campaign=tb-us-tbphome1-yg-mortgage2-q39-mob&imp=49027&compkey=,tb-us-tbphome1-yg-mortgage2-q39-mob,Qool Media - PREAP - Yahoo - Home1,"11,310",100.00%,"11,310",$0.270,$265.00,0.08%,0.08%,9,$333.02,"$2,997.15",$0.49,
3015499175,#NAME?,"Research The Best Way To Invest In Gold, Don't Wait, Learn More!",,https://ou-gz-commodity-tradinggg.gunuj.com/rd?hspart=yahoo&hsimp=yhs-is21a&evtolg=d_serp_imp&p=Best%20Way%20To%20Invest%20In%20Gold&gt0=14&ggb=2&gjl=t2l&type=gnz_tbl_00_00_--tc-1265510-spid-2-dmid-14-sid-%7Bsite_id%7D--&a=gnz_tbl_00_00_--tc-1265510-spid-2-dmid-14-sid-%7Bsite_id%7D--&g57=1265510&gu8=41150&g1d=25512&gks=HOMER&g8i=1&aid=gnz-accountants-sc&ghj=2&site=%7Bsite%7D&network=taboola&gr3=%7Bsite%7D&gkf=%7Bsite%7D&glb=%7Bcampaign_id%7D&g2z=%7Bclick_id%7D&ob_click_id=%7Bclick_id%7D&oiu=%7Bsite%7D&rty=%7Bsite_id%7D&zb6=%7Bcampaign_item_id%7D,HOMER - Commodity Trading - US - MOBILE - 10614_MOBILE_6361032_7788764922283-clone917640_1626768962(1265510),GNZ - Accountants - SC,"333,642",2.38%,"7,957",$0.380,$8.96,105.10%,104.98%,"8,363",$0.36,"$2,989.79",$0.47,
3003536788,#NAME?,The Truth About Kelly Clarkson's Marriage Has Emerged Following Her Divorce,,https://eliteherald.com/pop-culture/celebrity-relationships/kelly-clarkson-marriage-bombshell/,1306732|Elite-herald|(V1) smartbid-even Kelly Clarkson Shared An Unexpected Marriage Update – And It Left Fans Utterly Heartbroken [US MOBILE],BMG Elite Herald - US Mobile - SC,"711,855",2.45%,"17,450",$0.170,$4.20,0.79%,0.79%,137,$21.80,"$2,986.48",$0.37,
2977438276,#NAME?,Les aides financières pour une prothèse dentaire,,https://www.consumerdaily.com/health-insurance/france/?t202id=4121&a=d&h=106&ia=health3-1&kw=ta-hi-fr-106,HealthI France,Consumer Daily - Car Insurance - SC,"1,541,755",1.46%,"22,511",$0.130,$1.94,2.86%,2.86%,643,$4.64,"$2,984.95",$0.12,
3011141369,#NAME?,Parents Are Raving About This Debit Card For Kids,Now it's easy to teach kids financial skills. This kids' debit card and app changes everything. Check it out.,https://www.gohenry.com/us/taboolaad-a/,lp:lpa_ch:taboola_ge:us_ob:pros_tt:broaddemos_de:mobile_c1:tier1_c2:mobile_pc:tabus001_c4:_jump,Jump 450 - gohenry - SC,"978,982",0.49%,"4,813",$0.620,$3.05,0.37%,0.35%,18,$165.65,"$2,981.68",$0.33,
3012529853,#NAME?,5 Skin Symptoms That Can Be Hidradenitis Suppurativa,,https://www.self.com/story/hidradenitis-suppurativa-symptoms?utm_source=taboola&utm_medium=display&utm_campaign=paid-spon-abbvie-7895692&utm_brand=self,Drop ID 7895692_Self_ABBVIE_Health-ABBVIE-2021Q1-The Lifestyle-Humira HS DA_TB Data,Conde Nast Brands - Branded Content - SC,"532,705",0.82%,"4,380",$0.680,$5.58,0.00%,0.00%,0,$0.00,"$2,974.93",$0.55,
2996771480,#NAME?,Carhartts New Line Of Gear is Tremendous,Carhartt's New Line Of Gear is Truly Stunning And We've Found A+ Deals. Discover Trending Searches For Carhartt On Sale.,https://searchtopics.net/index.php?rgid=124566,Carhartt_DT_Description,Nimble 5 - SearchTopics.TB.JPowers.507 (Apparel) - SC,"1,905,667",0.26%,"4,889",$0.610,$1.56,30.13%,30.13%,"1,473",$2.02,"$2,974.20",$0.31,
3006441085,#NAME?,"She Was A Star, Now She Works In ${city:capitalized}$",Now she has a normal job.,https://www.moneypail.com/these-celebrities-left-hollywood-for-normal-jobs/,tb-jma-mp-celeb-normal-jobs-d-v1-70,Healevate 1 - Aggro Long - SC,"2,309,419",1.45%,"33,568",$0.090,$1.29,4.61%,4.61%,"1,547",$1.92,"$2,973.52",$0.25,
2966783291,#NAME?,Most iPhone Owners Don't Know This Security Tip (Do This Now),Don't turn off your iPhone without reading this now,https://brightlifestyle.org/the-incredible-new-tab/?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&click_id=%7Bclick_id%7D&thumbnail=%7Bthumbnail%7D&cpid=b069aa12-678f-4c94-b419-15a39afe517c,Taboola Direct Tracking - Global - iPhone - USA - Brightlife - Description - December20 - 5f2d16bfcdd13,Just Develop It - AV 2 - SC,"1,133,233",1.01%,"11,468",$0.260,$2.62,0.35%,0.34%,40,$74.31,"$2,972.34",$0.30,
3015147092,#NAME?,Neu! Alienware x15 und x17. Mit zum Patent angemeldeter Vier-Lüfter-Kühltechnologie,,https://ad.doubleclick.net/ddm/trackclk/N1153793.1006845TABOOLA.COM/B25791330.306479737;dc_trk_aid=499221049;dc_trk_cid=149701024;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=,D01675776-TABOOLA_DMP-3PD AUDIENCE_NATIVE_1x1_DCPC_JSOS_CT_FY22Q2_NA_DE AW DG_NPL X15 X17 DESKTOP,Mediacom UK - Dell DE Alienware - SC,"1,610,462",0.26%,"4,150",$0.720,$1.84,0.00%,0.00%,0,$0.00,"$2,970.23",$0.33,
3005925583,#NAME?,The Cost Of The New Subaru Outback Is Just Surprising. Research 2021 Subaru Outback,,https://sp.brilliantcheck.com/Articles/article/best-suvs-2020-b/g/2?q=2021%20Subaru%20Outback,Subaru Outback - 2021 Subaru Outback - 5.1 - Content - Short - Version 2 - Desktop,Resoft - SC,"977,086",0.55%,"5,360",$0.550,$3.04,28.12%,28.12%,"1,507",$1.97,"$2,969.83",$0.41,
3013126545,#NAME?,14 US Maps That Sum Up The USA,,https://www.moneywise.com/a/ch-c/x-fascinating-maps-of-the-us,435920| US Maps,AdRizer - MoneyWise - SC,"787,534",3.38%,"26,629",$0.110,$3.77,0.00%,0.00%,0,$0.00,"$2,966.60",$0.43,
3014727453,#NAME?,Britons are Wearing New Sandals To Ease Their Joint Pain & They Are Taking Over The UK.,,https://www.sleepbo.com/news/millions-are-saying-goodbye-to-sore-feet-with-this-new-footwear-technology-tb/?uid=73&oid=1&affid=2,DB_SLEEPBO_SLIDERANIMATED_MB_ANDROID_2,Taboola Account - jacob@kalmkoala.com,"1,358,082",1.20%,"16,297",$0.180,$2.18,1.42%,1.42%,232,$12.75,"$2,958.91",$0.23,
2999571678,#NAME?,"${city:capitalized}$, ${region:capitalized}$ Drivers Are Stunned By This",,https://insurednation.com/articles/v1,1 | V1 | Tier 1-5 | Desk | 24/7 | MSN Only | SmartBid | OPT,Fields of Leads - SC,"419,586",0.79%,"3,311",$0.890,$7.05,6.01%,6.01%,199,$14.87,"$2,958.18",$0.85,
3014069592,#NAME?,How To Know When a Slot Is Close to Hitting a Jackpot?,,https://nqkds.voluumtrk.com/1eb7502e-be58-44ca-ac6a-9c36278fef4a,cs_ios_us_male_1,Mobilitr - NSOF - CS - SC,"1,113,589",0.56%,"6,255",$0.470,$2.66,2.96%,2.96%,185,$15.99,"$2,958.01",$0.28,
3006074006,#NAME?,New Senior Apartments Coming Near ${city:capitalized}$ (Take a Look at The Prices),Senior Living Doesn't Have to Be Expensive. Find Out More Today.,https://nat.seniorlivingnow.net/cf4cefb8-73a2-44f0-a1d5-c5b89ed52572,T - US - Senior Living M518 - RON,Catalyst Advertising - Senior Living - SC,"1,018,982",1.34%,"13,617",$0.220,$2.90,44.01%,43.97%,"5,993",$0.49,"$2,957.34",$0.36,
3003277920,#NAME?,An investment of €250 in companies like Amazon could become a second income. Find out how,,https://marketing-invest.com/click.php?project_id=b26833bde8&affiliate_id=uQn&custom1=%7Bcampaign_name%7D&custom2=%7Bsite%7D&custom3=%7Bclick_id%7D,IE_AMZ_ALL_S3,Taboola Account - operation@unique4media.com,"2,608,342",0.37%,"9,634",$0.310,$1.13,0.47%,0.47%,45,$65.65,"$2,954.25",$0.11,
3015056143,#NAME?,The Electric Vehicle Breakthrough That's Changing Everything (Watch Video) ,Tesla? Just a distraction from the real story. Do not miss out on this tiny company at the center of the biggest financial story of the decade.,https://monivation.com/pages/stock-market-frenzy?cid=MKT450682&eid=MKT494956,TaaS - Frenzy July 2021 - Whitelist - US - Desktop,Empire Financial Research - SC,"619,734",0.54%,"3,358",$0.880,$4.77,0.18%,0.18%,6,$492.24,"$2,953.46",$0.85,
2998580305,#NAME?,Adults Over 50 Are Due a Large Aid This Month (Check If You Qualify),This Large Benefit May Not Last Long,https://view.seniorcareorg.com/9618dbf9-e133-4fe8-a5a5-6aa990ba1886,Mobile - US Life Care org,The DB Media Group - SC,"621,646",1.37%,"8,536",$0.350,$4.75,4.96%,4.96%,423,$6.97,"$2,950.28",$0.47,
3013671576,#NAME?,${region:capitalized}$ Drivers With No DUI's Getting A Pay Day This July (Check If You Qualify)   ,,https://articles.comparisons.org/why-did-no-one-tell-drivers-with-no-tickets-in-3-years-about-this-rule-v5.php?aff=1169&sub=Auto_Insurance_Mob%7D&logos=0&xcode=%7Bclick_id%7D&aff_unique3=%7Bcampaign_id%7D&aff_unique5=%7Bcampaign_item_id%7D,Auto Insurance Mobile,Media Force - Car Insurance - SC,"1,020,573",0.72%,"7,315",$0.400,$2.89,3.64%,3.64%,266,$11.09,"$2,949.90",$0.33,
2940790324,#NAME?,Amazon CEO Dumps His Own Stock to Buy This New Technology,,https://www.fool.com/mms/mark/ai-ceobankrupt?utm_source=taboola&utm_medium=contentmarketing&utm_campaign=ai-ceobankrupt&aid=8976&paid=8976&waid=8976&source=esatabwdg0211155&psource=esatabwdg0211155&wsource=esatabwdg0211155,pn:ai-ceobankrupt|pr:pros|tt:other|dt:mobile|c1:pwl|c2:upwork-aryeh|da:09.14.2020|sc:esatabwdg0211155,The Motley Fool - US - 4 - SC,"637,138",0.90%,"5,763",$0.510,$4.63,0.09%,0.09%,5,$589.97,"$2,949.86",$0.47,
3008328152,#NAME?,If Your Dog Eats Grass (Do This Every Day),,https://www2.ultimatedoghealth.com/cid/7013w000001vAK7AAM,6/17/21 - NT Dog - Mob/Tab - UPN WL 2.0 // BTEST,[GH] NutraThrive - SC,"730,104",1.34%,"9,756",$0.300,$4.04,0.35%,0.35%,34,$86.74,"$2,949.13",$0.38,
3011644022,#NAME?,${region:capitalized}$: Get Paid To Install Solar Panels + Generac Battery For No Cost At Install,This new program pays homeowners thousands after install of Solar Panels + Generac Battery for No Cost at install*. Take this 30 sec quiz to see how much you qualify for.  ,https://my.solarpowerprograms.us/survey/getpaidtogosolar,All Regions - Mobile -  6.27 - Target List,Guru Digital Direct - Powerhome Solar - SC,"227,075",0.49%,"1,116",$2.640,$12.96,4.57%,3.49%,51,$57.72,"$2,943.73",$1.67,
3010635310,#NAME?,Take a Test,,https://simple-life-app.com/?utm_source=Taboola&utm_campaign=%7Bcampaign_name%7D,Web Funnel US ,Simple App - SC,"555,619",1.21%,"6,742",$0.440,$5.29,0.12%,0.12%,8,$367.07,"$2,936.54",$0.58,
2992941200,#NAME?,The Ingenious Reason There Are No Mosquitoes At Disney World,,https://totalpast.com/anthropology-and-history/bizarre-and-offbeat-news/why-no-mosquitoes-disney-world/,(V1) Smartbid-Heres-Why-Youll_US_DESKTOP_1135846,Total Past - US - D - SC,"1,285,022",0.74%,"9,537",$0.310,$2.28,0.46%,0.46%,44,$66.72,"$2,935.61",$0.41,
2998685361,#NAME?,"Mom sells stillborn son’s crib at yard sale. Days later, buyer returns and tells her: look in trunk",,https://www.worldlifestyle.com/mom-sells-baby-crib-buyer-comes-back,Parrot-WL-US-WLST-.1-mom-sells-baby-crib-buyer-comes-back-3.0,Worldlifestyle - worldlifestyle two - SC,"1,658,276",1.28%,"21,224",$0.140,$1.77,40.95%,38.48%,"8,692",$0.34,"$2,935.30",$0.32,
3014659522,#NAME?,Don't buy Ray-Bans before reading this,"With 12 of years experience and over 4 million pairs of glasses sold, we  have changed the game when it comes to buying prescription eyewear,  and our secrets have been uncovered.",https://www.glassesusa.com/blog/2021/why-are-ray-ban-glasses-so-expensive?utm_source=taboola&utm_medium=synd&utm_campaign=rb-%7Bcampaign_id%7D&utm_content=%7Bsite%7D&utm_term=img2_des1_tit2,Taboola - NAQ - RB-Blog - exc_MSN - CampNum_2,Glasses USA - SC,"1,569,642",0.18%,"2,765",$1.060,$1.87,2.46%,2.46%,68,$43.15,"$2,933.86",$0.41,
3009895517,#NAME?,These Are The Reasons To Avoid A Reverse Mortgage,,https://wessed-neancing.icu/912cd40f-d6cf-4393-a975-5d92e680cb48,metasiss_tb_g-us_v-ReverseMortgage_b-smart_d-phon_s-pioneer_22-06-2021_source-domainactive_set-taboola1_list-white_var-1,Metasiss- Reverse Mortgage EX - SC,"1,037,679",0.62%,"6,437",$0.460,$2.82,17.24%,17.24%,"1,110",$2.64,"$2,929.47",$0.61,
2910646218,#NAME?,She Was A Legendary Actress - Today She Works 9 to 5,,https://def.sptrkr.com/b6450ce7abdfa9a0?spadid=3937085,[BK] Celebrities Who Worked Normal Jobs 2020/07/01_SAFE_DEF_US_M_Taboola_70742_589880,Spine - Def.org - US - M - SC,"981,810",2.65%,"25,996",$0.110,$2.98,15.69%,15.69%,"4,079",$0.72,"$2,929.32",$0.30,
